OTTMUST00000129209.2;pct;1;0;5;1;6;2;2;4;3;10;10;2;2;2;1;0;0;0;1;2;1;2;0;0;1;0;1;0;0;2;99;471;522;372;0.784810126582278;474
OTTMUST00000070887.1;pct;1;9;15;18;12;11;23;22;31;32;27;3;8;5;3;1;1;1;2;3;2;2;0;0;4;3;3;0;0;1;80;2201;2286.5;2121;0.892676767676768;2376
OTTMUST00000082836.1;pct;12;4;32;12;34;11;19;30;26;62;60;9;10;8;11;5;4;1;8;7;8;3;14;4;9;2;7;9;9;0;352;4171;3860;3819;0.883823189076603;4321
OTTMUST00000148912.2;pct;1;0;0;0;0;3;6;8;3;5;7;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;466;465;465;0.991471215351812;469
OTTMUST00000063937.2;pct;0;3;3;0;4;5;13;9;9;19;8;1;3;2;3;0;0;0;0;2;0;0;3;1;1;1;2;0;0;1;203;848;694;645;0.757931844888367;851
OTTMUST00000123850.1;pct;3;5;10;8;13;1;16;20;10;30;24;4;8;4;3;2;0;0;5;1;1;2;3;4;1;0;0;1;5;3;57;1659;1802;1602;0.846275752773376;1893
OTTMUST00000084349.1;pct;2;6;9;26;17;5;18;52;21;31;38;2;9;1;7;3;3;0;2;1;2;2;5;2;2;2;2;1;1;2;40;3706;3866;3666;0.959183673469388;3822
OTTMUST00000058150.2;pct;4;1;4;1;0;4;9;2;10;15;11;2;0;2;1;0;1;0;0;0;1;0;0;1;0;1;1;2;0;1;261;489;330.5;228;0.35625;640
OTTMUST00000116707.1;pct;24;5;24;5;20;4;6;18;13;32;15;5;4;9;13;3;0;2;5;4;5;4;2;14;3;1;0;5;1;1;684;1854;1207;1170;0.616438356164384;1898
OTTMUST00000046600.2;pct;1;3;2;10;4;3;8;6;9;12;14;4;2;1;2;0;0;0;2;0;0;1;3;0;1;0;2;0;0;0;0;897;897;897;0.997775305895439;899
OTTMUST00000090568.2;pct;2;3;4;6;3;2;6;9;8;9;7;1;4;1;2;1;0;0;2;0;0;0;0;1;0;1;0;0;0;0;164;779;738;615;0.786445012787724;782
OTTMUST00000118865.1;pct;4;33;10;27;15;14;56;28;46;35;36;2;9;2;3;4;4;2;4;1;4;2;6;1;3;0;4;2;1;8;292;1765;1614.5;1473;0.539758153169659;2729
OTTMUST00000069832.1;pct;5;7;14;4;12;8;24;14;18;77;36;5;2;13;6;3;5;2;6;5;5;4;5;7;6;1;1;3;3;2;509;1304;789.5;795;0.36908077994429;2154
OTTMUST00000152351.1;pct;5;36;22;28;22;14;67;50;53;48;52;4;8;5;6;2;7;1;3;6;7;5;8;1;6;4;7;6;1;12;130;2452;2475;2322;0.6744118501307;3443
OTTMUST00000121044.2;pct;0;0;3;1;1;2;4;5;8;14;5;0;4;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;241;451;288;210;0.464601769911504;452
OTTMUST00000046017.2;pct;1;2;3;1;4;8;7;13;18;22;11;1;7;1;5;1;1;0;3;2;1;1;1;1;1;1;0;0;0;1;0;1014;1114;1014;0.999014778325123;1015
OTTMUST00000097518.2;pct;0;21;4;19;3;19;45;43;40;37;33;0;5;2;0;1;7;0;0;0;0;1;0;1;5;0;1;2;1;5;0;2565;2765;2565;0.999610288386594;2566
OTTMUST00000051340.1;pct;5;10;15;3;17;12;39;23;30;30;33;5;6;3;3;1;9;0;3;1;2;3;4;3;4;2;4;0;3;7;101;1073;1172;972;0.474377745241581;2049
OTTMUST00000111165.2;pct;1;2;1;1;1;1;3;6;5;7;4;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;67;361;433;294;0.807692307692308;364
OTTMUST00000004901.10;pct;14;64;33;26;31;29;81;70;90;100;86;13;15;14;17;7;8;5;11;8;6;8;8;5;14;3;8;8;5;9;316;2806;2662;2490;0.387428037964836;6427
OTTMUST00000058781.2;pct;0;4;3;0;4;2;3;10;6;20;10;0;3;3;1;0;4;1;1;2;0;1;1;1;1;0;0;2;0;1;364;751;424.5;387;0.514627659574468;752
OTTMUST00000137639.1;pct;27;14;84;19;66;19;39;67;65;113;85;28;10;26;14;10;11;8;11;11;12;27;20;17;8;6;11;11;10;7;171;6108;6051;5937;0.844403356563789;7031
OTTMUST00000061328.2;pct;9;6;9;7;15;2;12;8;12;24;15;1;1;4;2;3;3;2;1;5;4;6;4;3;0;1;0;3;2;2;273;1041;968;768;0.614891913530825;1249
OTTMUST00000034755.1;pct;4;3;5;7;5;2;8;6;12;18;14;1;3;4;2;1;0;0;4;3;1;3;1;4;1;0;0;1;0;1;46;277;397;231;0.212121212121212;1089
OTTMUST00000152463.1;pct;3;1;3;3;3;1;1;4;6;4;4;1;3;0;3;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;74;353;429;279;0.788135593220339;354
OTTMUST00000154338.2;pct;5;5;12;2;11;5;9;11;13;28;15;3;3;3;8;2;1;0;3;3;3;1;6;3;2;2;2;0;3;1;18;1230;1412;1212;0.920273348519362;1317
OTTMUST00000051686.2;pct;0;17;10;16;12;22;46;29;44;46;48;2;4;6;3;2;10;0;1;7;3;2;1;0;12;5;3;3;2;10;124;1147;1223;1023;0.288575458392102;3545
OTTMUST00000001822.2;pct;3;10;16;8;11;19;29;32;45;72;59;5;12;3;4;1;12;1;5;4;3;2;3;3;8;4;4;2;0;8;195;1185;1121;990;0.288882404435366;3427
OTTMUST00000044133.3;pct;8;71;20;129;40;54;142;88;155;151;203;12;16;15;8;1;47;3;8;8;6;6;6;9;20;7;18;12;11;27;284;7715;7530.5;7431;0.723141300116777;10276
OTTMUST00000045937.1;pct;3;4;10;6;11;5;23;26;20;32;28;3;12;2;3;2;4;1;4;3;4;4;1;2;3;3;1;1;4;1;136;1483;1504.5;1347;0.774137931034483;1740
OTTMUST00000128609.2;pct;2;2;9;6;13;6;16;23;20;23;17;3;5;2;7;1;0;1;0;2;2;1;4;1;1;3;2;5;1;0;150;1293;1343;1143;0.792649098474341;1442
OTTMUST00000095725.1;pct;1;1;4;1;4;4;5;12;3;11;8;0;6;1;3;0;0;0;1;0;0;0;2;0;0;0;1;0;1;1;65;446;581;381;0.395638629283489;963
OTTMUST00000150575.1;pct;12;8;14;5;17;6;27;25;23;46;27;6;12;9;5;1;4;1;5;7;2;4;4;5;2;2;1;2;1;3;343;1321;1100;978;0.377460439984562;2591
OTTMUST00000011928.2;pct;1;6;8;13;6;2;23;11;14;9;18;4;1;0;1;2;3;0;2;1;2;2;4;1;1;0;3;0;1;4;235;529;453.5;294;0.340277777777778;864
OTTMUST00000088781.3;pct;0;1;3;1;4;3;1;6;6;7;5;2;2;1;3;1;0;0;4;0;1;0;0;1;0;0;1;1;2;1;0;324;374;324;0.472992700729927;685
OTTMUST00000047942.2;pct;6;3;12;1;20;5;18;14;25;56;31;5;4;9;1;4;2;2;3;4;5;3;6;5;4;1;5;5;4;2;144;1482;1494;1338;0.663361427863163;2017
OTTMUST00000065778.1;pct;7;14;21;16;10;7;38;33;34;44;37;4;5;4;9;1;6;2;7;6;3;4;2;5;6;4;3;3;1;5;476;2129;1853;1653;0.646966731898239;2555
OTTMUST00000039795.2;pct;5;3;3;2;11;1;5;3;8;9;10;1;1;4;5;0;0;0;1;1;0;1;4;1;2;0;0;1;1;1;192;714;672;522;0.73006993006993;715
OTTMUST00000116170.1;pct;1;3;4;3;4;7;10;15;10;17;11;3;6;4;3;2;1;2;1;3;2;2;0;3;2;0;0;2;3;0;28;613;785;585;0.558739255014327;1047
OTTMUST00000129998.1;pct;0;4;11;18;15;11;13;20;23;34;41;7;9;5;0;3;1;2;3;1;0;6;4;3;5;2;4;5;4;2;373;2131;1958;1758;0.786577181208054;2235
OTTMUST00000056166.1;pct;0;18;6;15;14;10;30;18;28;23;25;1;3;5;3;1;3;4;1;3;4;0;2;1;8;1;2;0;3;3;68;962;1094;894;0.588157894736842;1520
OTTMUST00000070182.1;pct;3;7;3;7;7;4;9;14;11;19;21;2;3;2;3;0;3;0;1;0;1;2;2;3;2;0;0;2;1;4;26;998;1172;972;0.931927133269415;1043
OTTMUST00000104185.1;pct;3;17;32;19;35;23;66;60;53;91;74;5;10;20;10;7;6;2;8;6;7;6;5;5;13;5;8;7;6;12;345;3876;3555.5;3531;0.72371387579422;4879
OTTMUST00000082108.1;pct;1;2;3;2;1;2;11;8;14;19;14;3;4;1;2;0;1;0;3;2;0;3;1;0;1;0;2;2;0;0;169;622;625;453;0.512443438914027;884
OTTMUST00000155744.1;pct;0;23;8;23;8;16;73;34;49;44;39;2;5;2;4;3;4;1;0;0;0;0;1;2;5;5;3;0;1;11;1084;2029;739.5;945;0.370733621027854;2549
OTTMUST00000072265.1;pct;6;27;14;19;14;23;66;29;50;85;65;3;10;5;2;1;12;5;3;4;9;6;4;4;8;2;2;4;1;9;94;1165;1255;1071;0.322396146899458;3322
OTTMUST00000096930.1;pct;7;5;20;3;23;2;14;20;13;33;27;11;7;5;4;4;3;0;4;3;3;3;6;1;5;1;5;3;6;3;99;1401;1331;1302;0.609265325222274;2137
OTTMUST00000139888.4;pct;7;31;20;33;21;32;63;69;70;105;101;7;20;8;8;2;16;4;8;7;4;4;4;5;21;1;6;4;7;17;86;1337;1451;1251;0.200770341839191;6231
OTTMUST00000054925.1;pct;8;9;25;10;17;12;28;16;53;72;49;12;6;10;6;1;8;0;9;10;8;4;6;4;11;5;0;3;4;11;687;1851;1211;1164;0.292168674698795;3984
OTTMUST00000159634.1;pct;4;32;14;27;22;14;37;21;38;35;32;7;7;7;10;2;6;2;7;10;3;4;10;1;7;2;7;7;4;3;138;1155;1217;1017;0.340020060180542;2991
OTTMUST00000040125.5;pct;1;0;1;0;4;0;3;7;3;4;6;3;3;1;0;2;0;0;1;1;0;1;3;0;1;0;0;0;0;1;260;413;279;153;0.367788461538462;416
OTTMUST00000136519.1;pct;7;53;35;60;47;51;125;125;119;135;143;16;30;15;9;5;21;7;19;15;13;8;16;9;18;8;11;4;7;18;382;6121;5808;5739;0.62516339869281;9180
OTTMUST00000153209.1;pct;0;11;4;2;9;10;16;18;23;18;15;1;8;2;1;3;0;0;0;0;2;1;0;1;1;1;1;0;1;2;0;1071;1271;1071;0.917737789203085;1167
OTTMUST00000052434.1;pct;10;0;13;7;14;13;10;15;21;55;25;6;8;4;10;0;1;2;5;4;1;3;4;3;6;2;5;2;3;2;88;2536;2648;2448;0.874285714285714;2800
OTTMUST00000097655.2;pct;1;29;1;19;2;18;55;46;39;31;37;2;8;0;0;0;9;0;2;0;0;1;0;0;9;0;2;2;0;6;0;2538;2638;2538;0.999606144151241;2539
OTTMUST00000088864.1;pct;5;9;12;13;25;9;15;20;26;48;35;6;3;10;4;2;1;3;7;11;5;6;6;2;7;4;4;4;1;4;101;1529;1628;1428;0.516455696202532;2765
OTTMUST00000051514.1;pct;4;7;10;6;11;9;20;15;16;35;16;8;6;5;4;1;1;1;3;3;1;3;3;1;2;2;4;2;0;1;237;1194;1080.5;957;0.595519601742377;1607
OTTMUST00000113095.2;pct;1;27;14;43;15;32;83;60;77;96;87;3;11;5;1;2;12;3;2;3;2;3;4;3;7;4;4;3;4;12;138;3603;3662;3465;0.736763767807782;4703
OTTMUST00000152292.1;pct;5;7;19;15;12;5;19;21;26;46;37;10;5;5;6;1;5;2;5;6;3;7;5;4;1;2;1;4;2;2;0;1734;1784;1734;0.747091770788453;2321
OTTMUST00000115838.1;pct;5;0;11;3;13;3;9;12;12;32;12;6;5;7;6;2;1;0;5;5;2;7;0;2;2;2;4;3;2;0;489;1275;742;786;0.505141388174807;1556
OTTMUST00000035650.2;pct;16;9;21;12;19;13;39;19;39;35;43;10;8;5;3;1;1;7;3;8;8;6;11;2;3;0;6;11;5;2;842;2153;1093.5;1311;0.456794425087108;2870
OTTMUST00000011577.2;pct;3;20;13;9;10;15;19;16;34;32;32;4;3;7;3;4;4;3;3;4;2;2;3;4;10;6;4;2;1;10;291;594;474.5;303;0.162640901771337;1863
OTTMUST00000023955.1;pct;8;2;18;3;16;3;13;24;20;58;22;5;9;15;7;4;1;3;2;14;7;2;3;8;3;5;1;2;3;1;73;2137;2264;2064;0.849732400164677;2429
OTTMUST00000040924.3;pct;4;5;8;12;7;22;35;23;54;59;54;3;9;2;2;0;7;2;2;1;4;1;3;2;6;3;2;0;1;13;24;717;893;693;0.231462925851703;2994
OTTMUST00000050105.1;pct;9;11;20;17;19;10;38;38;50;59;59;8;11;8;10;6;7;2;5;5;4;3;3;6;3;5;7;2;5;7;204;2868;2672.5;2664;0.81767955801105;3258
OTTMUST00000071538.2;pct;2;1;4;0;2;4;1;6;12;12;7;3;1;0;1;1;0;0;2;0;3;1;1;0;1;0;0;1;2;0;1;604;602.5;603;0.995049504950495;606
OTTMUST00000048244.1;pct;20;6;41;3;33;13;25;35;40;68;44;14;14;10;22;5;4;4;12;11;11;8;8;3;11;6;7;4;4;3;284;3896;3734;3612;0.779624433412476;4633
OTTMUST00000045396.3;pct;10;1;6;8;10;1;2;9;8;13;9;7;1;3;5;3;1;0;5;2;2;2;3;0;0;0;4;2;2;0;2;728;776;726;0.852112676056338;852
OTTMUST00000081306.1;pct;6;3;10;1;6;2;2;7;10;20;11;4;3;0;5;1;1;0;1;1;1;0;1;1;1;1;3;4;2;0;28;718;890;690;0.686567164179104;1005
OTTMUST00000058732.1;pct;1;26;4;12;14;15;36;45;43;24;24;3;9;4;1;5;6;1;4;1;1;5;4;2;4;1;0;2;2;3;115;652;737;537;0.212841854934602;2523
OTTMUST00000050018.2;pct;14;13;25;14;42;18;31;32;33;39;32;8;6;9;15;6;3;1;12;10;4;12;12;4;5;4;3;9;2;5;565;2011;1490.5;1446;0.491502379333787;2942
OTTMUST00000083710.1;pct;19;10;17;8;38;17;38;59;54;127;92;15;23;16;15;10;7;4;15;12;5;7;13;15;6;8;8;9;3;12;400;4900;4650.5;4500;0.796742209631728;5648
OTTMUST00000074069.1;pct;7;5;9;1;4;1;2;6;12;8;10;1;1;0;3;1;3;2;3;0;2;2;0;1;2;3;3;4;0;3;1;253;302;252;0.380664652567976;662
OTTMUST00000083191.2;pct;10;30;17;44;22;31;92;82;74;88;88;5;14;12;7;6;7;5;4;5;4;3;6;7;10;4;4;5;2;8;80;3305;3325;3225;0.664811379097093;4851
OTTMUST00000124534.2;pct;2;2;6;7;3;6;7;2;9;13;6;2;0;0;3;0;1;0;0;1;4;0;1;0;1;1;1;2;1;0;203;599;546;396;0.658901830282862;601
OTTMUST00000057935.2;pct;10;3;14;4;10;9;9;11;26;35;26;5;1;3;4;2;4;0;9;4;9;2;4;1;3;2;4;2;0;2;433;1576;1313;1143;0.658789625360231;1735
OTTMUST00000054565.2;pct;5;11;19;3;23;8;17;20;24;39;25;8;3;6;7;2;1;2;5;7;2;3;12;4;4;3;7;0;4;5;212;1742;1557;1530;0.606661379857256;2522
OTTMUST00000103236.1;pct;0;9;4;3;0;9;19;12;20;11;20;1;7;2;1;0;4;0;1;0;0;0;0;0;5;2;0;0;0;3;107;1037;1106.5;930;0.877358490566038;1060
OTTMUST00000140196.1;pct;1;3;4;7;8;2;6;16;14;15;21;2;7;1;1;1;2;1;5;3;5;4;0;1;2;0;3;8;3;3;118;1030;1097;912;0.733118971061093;1244
OTTMUST00000157800.2;pct;7;4;12;2;11;5;8;10;20;37;23;2;3;4;1;0;1;0;2;5;2;2;2;0;2;2;1;0;0;4;223;1831;1790;1608;0.825462012320329;1948
OTTMUST00000059002.1;pct;15;3;28;2;15;5;15;31;23;56;34;5;7;7;10;4;6;4;7;3;3;5;9;4;2;1;0;5;4;4;319;2782;2571.5;2463;0.771133375078272;3194
OTTMUST00000057504.1;pct;3;20;14;6;27;14;28;26;32;48;36;3;5;9;6;3;2;2;5;5;5;4;3;2;5;4;3;2;6;4;308;2423;2291;2115;0.795711060948081;2658
OTTMUST00000015310.1;pct;6;2;3;6;11;1;7;18;18;44;33;7;7;5;2;1;4;1;5;4;8;1;1;3;3;0;1;1;3;3;300;1599;1336;1299;0.664790174002047;1954
OTTMUST00000028045.1;pct;6;5;15;3;5;4;14;16;19;42;21;4;6;3;8;0;3;0;6;1;3;3;7;1;2;2;1;0;1;2;224;2030;1756;1806;0.826923076923077;2184
OTTMUST00000013919.3;pct;16;30;28;18;25;31;45;54;88;128;91;10;13;11;9;4;14;2;9;10;8;3;10;7;15;6;4;6;5;15;240;2379;2279;2139;0.325769113615596;6566
OTTMUST00000047002.1;pct;2;7;12;4;17;6;16;14;16;26;8;3;4;7;8;3;3;2;4;2;1;6;4;7;1;1;2;2;1;1;19;1501;1682;1482;0.930904522613065;1592
OTTMUST00000067381.1;pct;4;6;4;9;9;8;18;8;20;20;27;3;2;2;1;0;4;1;0;2;3;1;0;1;2;2;3;1;0;2;0;846;896;846;0.732467532467532;1155
OTTMUST00000020376.1;pct;14;17;25;14;21;15;24;19;31;49;39;5;4;15;11;6;5;1;6;8;3;6;12;8;5;1;4;5;3;1;704;2687;2183;1983;0.656622516556291;3020
OTTMUST00000058509.2;pct;1;4;11;8;6;2;11;10;13;23;21;1;1;3;3;0;1;0;1;1;4;1;2;0;1;0;0;0;3;0;184;1495;1411;1311;0.828697850821745;1582
OTTMUST00000123633.1;pct;4;15;17;8;11;10;17;31;34;52;46;6;7;3;6;3;3;2;4;3;2;8;7;3;4;3;4;7;2;4;149;2804;2855;2655;0.841521394611727;3155
OTTMUST00000067471.2;pct;3;3;3;0;3;3;0;6;5;9;5;0;2;1;1;1;2;1;3;5;2;1;0;0;0;0;0;0;1;0;194;482;330;288;0.593814432989691;485
OTTMUST00000063035.1;pct;0;6;1;1;1;4;4;8;10;18;11;0;3;0;0;0;1;0;0;0;0;0;0;0;3;0;1;1;0;2;0;558;608;558;0.793741109530583;703
OTTMUST00000058564.1;pct;26;8;38;4;38;5;18;21;22;62;23;13;6;16;18;8;2;3;7;8;14;15;8;9;5;5;2;9;2;1;570;3393;2753;2823;0.766494705403204;3683
OTTMUST00000090957.1;pct;1;19;6;10;4;11;46;44;22;32;34;1;14;1;0;2;9;0;1;0;3;1;1;1;4;0;0;3;3;5;101;848;947;747;0.261646234676007;2855
OTTMUST00000147401.1;pct;5;5;7;1;8;4;13;24;18;40;27;3;9;4;5;1;5;1;2;2;1;2;0;4;5;2;2;2;2;5;327;1089;962;762;0.408360128617363;1866
OTTMUST00000040365.2;pct;14;4;18;2;21;6;16;22;22;78;29;9;6;15;8;2;1;2;7;5;5;3;11;8;6;3;4;4;5;1;209;2459;2378;2250;0.782336578581363;2876
OTTMUST00000044114.1;pct;0;6;6;17;3;9;27;27;16;20;32;0;10;1;1;0;3;2;0;0;0;2;0;0;1;1;1;2;1;1;90;1641;1692;1551;0.933212996389892;1662
OTTMUST00000049228.1;pct;0;7;7;7;10;16;28;24;32;41;31;2;7;4;1;3;4;0;3;3;4;1;2;0;1;3;2;2;3;6;128;1724;1719;1596;0.694516971279373;2298
OTTMUST00000076717.2;pct;1;4;2;4;4;3;13;5;9;4;3;0;2;1;0;1;0;2;1;2;1;0;0;1;0;1;0;0;0;0;138;480;368;342;0.708074534161491;483
OTTMUST00000041796.1;pct;7;10;17;22;29;17;27;41;58;102;105;10;17;8;9;5;8;3;3;7;6;5;9;7;8;5;3;3;2;0;310;5008;4686.5;4698;0.823199579463816;5707
OTTMUST00000059230.1;pct;11;0;13;3;14;8;5;6;16;32;28;10;2;6;4;1;1;2;5;7;3;4;6;5;3;0;4;6;3;1;91;1795;1904;1704;0.858438287153652;1985
OTTMUST00000143866.3;pct;4;0;8;2;8;5;3;12;13;17;5;4;3;2;3;0;1;1;3;7;2;3;4;1;1;4;1;3;2;0;129;1095;1117;966;0.845144356955381;1143
OTTMUST00000102482.3;pct;3;1;2;0;2;0;1;4;2;3;3;0;1;0;4;0;0;0;1;1;0;2;4;1;0;0;2;4;0;0;48;246;298;198;0.522427440633245;379
OTTMUST00000056761.1;pct;14;1;9;4;17;4;9;15;16;28;19;9;4;7;10;3;1;1;5;7;1;6;4;1;2;2;2;10;7;0;65;1958;2093;1893;0.83099209833187;2278
OTTMUST00000137606.1;pct;12;31;18;26;32;24;51;44;96;89;84;2;9;10;2;5;16;2;5;6;12;3;9;3;15;10;5;4;3;14;143;2207;2264;2064;0.411073491336387;5021
OTTMUST00000115998.1;pct;5;2;11;4;12;6;10;12;19;42;18;5;4;5;5;0;1;1;2;3;3;3;1;3;3;2;3;3;2;1;0;1626;1676;1626;0.789320388349515;2060
OTTMUST00000117941.3;pct;27;32;34;29;42;29;38;60;78;124;82;6;15;11;11;7;15;5;12;7;9;7;15;5;10;5;8;13;4;8;369;1239;978.5;870;0.136001250586212;6397
OTTMUST00000047324.2;pct;8;29;7;6;4;22;34;32;52;59;56;3;11;1;3;2;15;1;3;2;3;3;0;3;10;1;2;2;0;10;202;1405;1385;1203;0.360936093609361;3333
OTTMUST00000060221.1;pct;0;6;5;8;3;11;14;20;15;51;27;1;8;5;1;2;3;0;2;5;2;1;1;0;2;1;0;0;0;4;198;1887;1889;1689;0.814368370298939;2074
OTTMUST00000065237.1;pct;27;13;61;10;71;26;25;64;60;136;71;16;16;27;16;8;7;3;24;19;10;13;25;8;11;11;15;12;5;4;292;5527;5435;5235;0.726377133342584;7207
OTTMUST00000053964.1;pct;10;8;19;7;27;12;37;36;38;81;57;13;10;8;10;5;7;5;13;9;4;5;10;3;8;5;3;11;9;6;261;2184;2108;1923;0.427428317403868;4499
OTTMUST00000093523.1;pct;4;22;28;32;35;16;45;66;80;100;133;14;17;9;13;7;13;2;10;4;4;12;7;3;10;8;15;12;8;15;321;5919;5738;5598;0.875782227784731;6392
OTTMUST00000151123.1;pct;16;37;22;21;20;48;85;69;101;132;113;6;26;9;5;2;28;2;5;7;3;2;7;6;26;6;7;7;3;18;265;2329;2020;2064;0.27741935483871;7440
OTTMUST00000071919.1;pct;4;21;5;9;8;12;30;19;22;27;25;1;5;2;3;0;4;0;0;0;4;0;0;2;4;1;1;0;1;4;159;519;543;360;0.24776324845148;1453
OTTMUST00000044396.1;pct;0;20;5;29;7;17;49;34;47;39;50;2;8;6;0;1;11;0;5;5;3;1;1;1;6;1;2;0;0;10;21;1416;1584.5;1395;0.510054844606947;2735
OTTMUST00000066311.2;pct;7;1;46;5;24;3;16;22;20;67;45;19;10;10;22;4;1;2;9;7;7;10;18;9;4;3;4;18;6;2;213;3825;3747.5;3612;0.944066910611605;3826
OTTMUST00000029992.3;pct;1;8;0;1;7;5;4;6;11;13;15;2;0;1;0;0;2;0;1;0;1;0;1;0;3;0;1;0;1;1;192;672;569;480;0.711111111111111;675
OTTMUST00000078552.1;pct;9;0;10;1;17;2;3;10;15;21;11;7;0;6;0;4;1;2;5;1;3;10;5;4;4;2;1;9;4;0;135;1119;1182.5;984;0.672590567327409;1463
OTTMUST00000130659.1;pct;12;5;32;3;20;6;18;30;19;67;34;9;12;12;18;3;2;1;9;4;8;3;10;7;4;4;6;7;7;1;148;2800;2852;2652;0.844048376830045;3142
OTTMUST00000023877.1;pct;24;9;33;11;47;10;31;35;42;97;66;15;11;18;13;7;5;1;14;7;8;13;12;7;6;2;12;6;5;4;305;3449;3236;3144;0.63876472978464;4922
OTTMUST00000083158.1;pct;7;6;20;11;18;8;22;31;24;43;30;4;9;8;9;2;6;2;4;2;4;2;5;5;1;2;1;3;2;2;246;2121;1937;1875;0.636456211812627;2946
OTTMUST00000022019.2;pct;4;3;9;7;5;7;11;27;34;57;49;2;10;5;3;2;5;2;4;7;2;1;3;5;3;2;2;1;1;3;223;1009;974;786;0.302191464821223;2601
OTTMUST00000149195.1;pct;2;7;5;16;10;8;29;28;17;30;31;3;4;1;0;2;6;2;2;2;1;5;3;2;5;1;1;4;3;8;96;978;1076;882;0.45675815639565;1931
OTTMUST00000034714.2;pct;12;10;28;13;11;8;18;16;29;49;42;10;4;7;10;2;5;0;8;5;5;7;7;7;7;2;2;5;1;2;524;2897;2229;2373;0.762287182781882;3113
OTTMUST00000074193.2;pct;9;3;13;7;17;3;8;11;15;37;20;7;6;5;5;1;3;0;6;2;8;3;6;1;0;1;7;4;3;1;888;1797;705;909;0.464012251148545;1959
OTTMUST00000046713.1;pct;0;4;5;3;11;7;7;22;18;30;26;5;10;4;2;4;3;0;5;3;0;5;4;1;4;3;4;2;0;1;103;1522;1619;1419;0.825;1720
OTTMUST00000012239.3;pct;6;2;2;5;4;2;9;9;7;6;11;2;1;1;0;0;3;0;3;0;3;2;1;2;0;0;3;2;0;0;231;702;621;471;0.669985775248933;703
OTTMUST00000133182.3;pct;45;23;31;24;44;16;46;45;58;64;56;12;11;7;10;4;9;4;8;8;13;9;17;10;7;7;6;11;4;9;137;2204;2249.5;2067;0.453886693017128;4554
