OTTMUST00000153789.1;linc;0;5;6;4;4;2;4;7;10;12;15;2;1;4;0;0;4;0;0;2;1;1;1;1;3;0;3;1;0;0;247;304;239;57;0.0629139072847682;906
OTTMUST00000150386.1;linc;4;2;8;6;4;9;11;16;28;33;28;5;1;6;3;2;4;0;1;3;0;0;0;3;4;4;2;2;4;2;446;647;305;201;0.112668161434978;1784
OTTMUST00000130289.1;linc;2;1;8;4;6;2;9;6;10;15;13;2;2;3;4;2;5;3;1;3;1;1;1;1;3;0;2;1;4;2;368;785;482;417;0.37466307277628;1113
OTTMUST00000138452.1;linc;1;3;2;5;4;3;8;5;12;8;11;0;2;0;0;0;1;0;1;0;0;0;3;1;1;1;1;0;1;0;108;189;249;81;0.122541603630862;661
OTTMUST00000112770.1;linc;5;9;5;8;7;10;19;20;24;40;36;0;1;2;4;2;7;1;0;3;3;0;1;2;10;2;1;1;0;8;203;341;338;138;0.0626134301270417;2204
OTTMUST00000119136.1;linc;0;1;1;3;0;3;8;8;9;8;8;0;2;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;3;299;455;282.5;156;0.2508038585209;622
OTTMUST00000086998.1;linc;2;1;2;1;0;2;2;3;8;4;2;1;0;1;1;0;1;0;0;2;3;1;0;0;0;1;0;0;0;1;162;348;363;186;0.492063492063492;378
OTTMUST00000152436.1;linc;1;7;3;9;11;7;11;15;20;22;23;2;4;3;1;1;3;1;1;4;5;1;3;1;4;4;1;2;1;1;0;258;308;258;0.197701149425287;1305
OTTMUST00000128332.1;linc;0;7;1;2;4;2;3;6;8;6;10;0;0;0;1;1;4;0;0;1;1;1;0;0;2;1;0;0;0;3;317;497;281;180;0.28436018957346;633
OTTMUST00000113029.1;linc;1;5;5;9;1;7;13;9;14;7;13;1;5;1;1;0;6;0;2;0;0;2;0;0;2;0;3;3;1;2;201;318;275;117;0.117234468937876;998
OTTMUST00000001297.1;linc;0;10;3;6;4;9;15;15;22;18;18;2;4;2;0;1;1;1;1;2;0;1;0;0;1;1;0;0;1;3;68;158;290;90;0.0790861159929701;1138
OTTMUST00000135529.1;linc;0;6;3;6;1;4;11;11;13;9;13;4;3;0;0;1;1;0;1;0;1;0;1;0;1;1;1;0;3;3;104;212;308;108;0.136191677175284;793
OTTMUST00000148013.1;linc;1;6;4;7;6;3;16;18;15;27;20;1;6;2;0;0;1;1;2;1;0;1;2;1;5;1;1;1;1;2;396;696;383;300;0.209351011863224;1433
OTTMUST00000133603.1;linc;2;3;2;7;3;4;6;12;15;5;8;1;3;1;3;1;1;0;3;2;1;0;0;1;0;2;2;2;2;0;68;455;579.5;387;0.586363636363636;660
OTTMUST00000137685.1;linc;1;0;3;2;0;1;1;2;3;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;180;273;293;93;0.259052924791086;359
OTTMUST00000149214.1;linc;1;18;4;20;8;7;28;18;26;14;33;0;3;1;1;0;6;0;0;0;3;1;3;0;4;0;2;1;1;5;50;440;590;390;0.25965379494008;1502
OTTMUST00000159125.1;linc;0;22;4;14;2;10;41;32;24;14;32;1;5;0;0;0;3;0;2;1;0;0;1;1;1;2;2;1;1;6;10;67;257;57;0.0309951060358891;1839
OTTMUST00000124133.1;linc;0;0;0;4;0;3;5;8;5;5;5;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;110;125;207.5;15;0.0341685649202733;439
OTTMUST00000085896.1;linc;0;1;1;1;4;0;7;9;5;7;11;0;3;0;2;1;1;0;1;0;1;0;1;0;1;0;0;0;0;3;36;135;299;99;0.192607003891051;514
OTTMUST00000153625.1;linc;0;2;7;4;6;3;5;12;9;14;15;1;2;4;0;1;4;0;0;1;1;2;1;2;1;0;2;0;1;1;238;271;233;33;0.0334685598377282;986
OTTMUST00000131407.1;linc;0;8;12;10;8;8;21;19;31;31;36;2;3;7;3;2;12;2;1;2;3;1;0;3;7;1;2;3;1;3;169;499;489.5;330;0.13918177983973;2371
OTTMUST00000146602.1;linc;0;0;1;4;2;2;2;2;5;9;10;0;0;1;0;0;1;0;0;0;1;0;5;1;1;0;1;1;0;2;120;381;461;261;0.443877551020408;588
OTTMUST00000112257.1;linc;1;10;2;16;1;11;46;37;23;32;40;1;11;1;1;0;11;2;2;1;0;1;1;1;7;0;0;0;0;7;95;218;280.5;123;0.0554553651938684;2218
OTTMUST00000025811.1;linc;2;28;10;23;5;27;46;44;59;35;50;0;13;1;1;1;10;2;0;0;2;1;0;1;6;1;2;1;4;9;58;259;301;201;0.0665562913907285;3020
OTTMUST00000119791.1;linc;0;1;0;5;0;1;5;2;8;4;7;0;0;1;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;2;1;199;298;198;0.474820143884892;417
OTTMUST00000080470.1;linc;3;0;1;3;2;0;2;1;2;5;3;2;1;2;0;0;0;0;1;0;0;1;0;0;3;0;1;1;1;1;1;166;215;165;0.509259259259259;324
OTTMUST00000120159.1;linc;0;0;0;5;0;3;5;8;5;5;4;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;110;125;207.5;15;0.0341685649202733;439
OTTMUST00000034841.1;linc;1;1;0;7;3;2;6;6;2;12;8;1;0;1;1;0;2;0;1;2;1;0;1;0;1;0;1;2;1;1;0;252;302;252;0.417910447761194;603
OTTMUST00000112360.1;linc;7;4;7;0;6;2;7;2;8;9;5;2;0;1;3;1;1;0;0;1;2;0;4;0;3;2;0;2;2;0;0;267;317;267;0.397321428571429;672
OTTMUST00000124590.1;linc;0;5;2;0;1;3;4;7;7;6;3;1;2;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;158;206;235;48;0.0759493670886076;632
OTTMUST00000146314.1;linc;0;2;6;4;4;3;5;4;10;9;8;0;1;2;1;0;1;1;2;2;3;0;0;0;0;1;0;1;3;0;134;329;295;195;0.345132743362832;565
OTTMUST00000154564.1;linc;0;7;5;5;10;6;9;13;18;37;13;0;5;5;1;2;5;1;2;3;0;0;2;1;2;2;2;0;1;0;138;252;314;114;0.0767676767676768;1485
OTTMUST00000111729.1;linc;0;2;0;1;1;3;9;4;7;10;4;1;2;1;0;0;1;0;0;1;2;0;0;1;0;1;0;0;0;1;36;324;475;288;0.584178498985801;493
OTTMUST00000122398.1;linc;0;1;1;1;1;3;4;7;8;10;8;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;2;2;239;287;237;0.440520446096654;538
OTTMUST00000140320.1;linc;0;13;0;7;1;4;27;9;12;5;9;0;3;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;414;684;261;270;0.394160583941606;685
OTTMUST00000136113.1;linc;1;0;3;5;0;0;3;1;5;6;2;0;0;0;3;0;0;1;2;2;0;0;0;1;1;2;1;1;0;0;85;286;401;201;0.385796545105566;521
OTTMUST00000153787.1;linc;0;2;7;4;6;4;5;9;12;13;13;1;2;4;0;1;5;1;1;1;1;2;1;1;2;0;2;0;1;0;216;312;296;96;0.0951437066402379;1009
OTTMUST00000158667.1;linc;0;28;3;24;3;17;51;28;36;35;32;0;4;2;1;1;13;1;1;2;0;0;0;2;7;0;0;0;1;10;73;130;257;57;0.0267229254571027;2133
OTTMUST00000156890.1;linc;0;3;2;4;0;1;8;5;4;5;8;0;0;1;0;0;1;0;1;0;2;0;0;1;3;0;1;3;1;1;127;259;326;132;0.246268656716418;536
OTTMUST00000001667.1;linc;0;1;1;1;2;0;8;9;9;4;9;2;4;1;1;0;2;0;1;0;0;1;1;0;0;0;0;1;1;0;14;41;227;27;0.0394736842105263;684
OTTMUST00000034548.2;linc;2;3;2;5;0;4;6;3;13;5;7;4;2;0;1;0;2;0;1;0;0;2;0;0;3;0;2;1;1;3;52;76;224;24;0.0396694214876033;605
OTTMUST00000042604.1;linc;2;6;6;9;6;4;17;16;11;12;16;2;4;5;0;2;2;1;2;3;2;0;1;1;2;1;4;0;0;4;67;193;310;126;0.0893617021276596;1410
OTTMUST00000148914.1;linc;1;0;5;2;2;4;6;9;9;12;10;1;5;1;1;0;5;0;0;0;1;0;2;0;3;0;0;0;0;3;233;335;302;102;0.125;816
OTTMUST00000140042.1;linc;0;1;0;1;4;1;9;5;8;11;16;2;1;0;0;0;2;0;1;1;0;1;1;1;2;1;1;2;2;0;137;251;311;114;0.159887798036466;713
OTTMUST00000143142.1;linc;2;11;3;25;10;18;61;32;32;47;46;3;6;3;1;5;11;1;3;3;1;1;3;1;9;2;1;0;3;8;60;144;278;84;0.0279441117764471;3006
OTTMUST00000148758.1;linc;0;5;1;8;10;4;9;7;8;12;12;1;0;0;1;2;0;0;0;1;0;1;1;0;3;1;3;0;1;2;128;314;325;186;0.23134328358209;804
OTTMUST00000124337.1;linc;0;0;0;5;0;3;5;8;5;5;4;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;110;125;207.5;15;0.0340909090909091;440
OTTMUST00000125975.1;linc;0;1;2;2;0;4;5;8;10;8;8;0;1;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;2;299;455;251.5;156;0.250401284109149;623
OTTMUST00000011807.1;linc;0;8;2;5;1;4;3;5;10;6;10;1;1;0;0;0;2;0;0;0;1;0;0;0;3;0;1;0;0;1;23;35;212;12;0.0182648401826484;657
OTTMUST00000012096.1;linc;0;2;2;3;1;5;7;3;9;10;6;1;0;2;0;0;3;2;0;0;0;0;1;2;1;0;0;1;1;3;154;316;262;162;0.419689119170984;386
OTTMUST00000138906.1;linc;1;4;1;5;1;0;14;3;6;9;9;1;1;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;1;475;524;474;0.844919786096257;561
OTTMUST00000048354.1;linc;2;2;1;1;2;2;3;6;4;6;2;1;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;319;368;318;0.762589928057554;417
OTTMUST00000113018.1;linc;1;2;5;4;3;2;11;10;5;7;8;1;4;2;2;0;1;1;0;0;1;0;2;1;0;0;0;0;1;0;0;210;260;210;0.307467057101025;683
OTTMUST00000064642.1;linc;1;12;8;15;3;5;16;22;16;23;26;0;5;0;2;1;7;0;0;0;1;1;1;0;7;1;1;1;1;2;87;225;278;138;0.080046403712297;1724
OTTMUST00000138662.1;linc;0;1;2;6;4;5;3;6;8;9;10;1;3;1;3;0;0;1;2;1;0;0;1;1;2;0;2;2;0;0;341;614;403.5;273;0.371934604904632;734
OTTMUST00000139752.1;linc;2;1;6;4;7;1;0;1;2;7;4;2;0;4;2;0;0;1;4;1;0;2;4;3;1;1;1;1;1;1;233;392;359;159;0.305769230769231;520
OTTMUST00000147469.2;linc;0;2;1;4;2;8;11;9;15;14;13;2;1;0;0;0;1;0;2;0;0;2;1;0;1;1;0;0;0;2;22;76;254;54;0.0604703247480403;893
OTTMUST00000149668.1;linc;0;5;2;2;3;10;10;15;6;14;10;0;4;0;0;3;2;0;0;0;0;1;0;0;0;0;1;0;0;2;11;260;449;249;0.316793893129771;786
OTTMUST00000016513.2;linc;4;12;8;15;5;15;24;23;32;23;29;1;9;3;0;0;3;0;0;1;3;2;3;0;3;0;2;1;2;5;117;219;302;102;0.0501474926253687;2034
OTTMUST00000152488.1;linc;1;2;4;1;6;4;8;8;9;17;12;0;1;2;0;3;2;0;0;0;0;0;1;1;1;1;0;2;2;2;96;201;268;105;0.123529411764706;850
OTTMUST00000124530.1;linc;0;12;4;7;1;13;26;25;23;21;22;1;5;0;0;0;5;0;0;0;0;0;0;0;1;0;3;0;1;6;79;211;278;132;0.0878243512974052;1503
OTTMUST00000142941.1;linc;1;2;4;2;3;0;3;4;5;8;5;2;0;2;0;0;0;1;0;1;0;0;1;0;2;0;1;0;2;1;86;161;275;75;0.16304347826087;460
OTTMUST00000131109.2;linc;2;4;1;6;6;6;11;15;18;25;23;1;8;3;0;1;3;0;1;3;2;2;1;0;3;1;1;1;1;2;81;216;335;135;0.117289313640313;1151
OTTMUST00000079740.1;linc;0;4;5;5;3;3;8;8;5;6;9;2;3;1;2;0;2;1;1;1;0;0;0;0;0;0;1;0;0;1;324;378;219.5;54;0.0952380952380952;567
OTTMUST00000134394.1;linc;0;11;5;3;4;10;14;21;16;29;32;1;2;0;2;0;10;3;0;0;1;1;0;2;4;0;0;0;0;10;127;199;272;72;0.0524399126001457;1373
OTTMUST00000159186.1;linc;0;13;8;17;6;8;32;24;27;14;29;0;5;1;1;1;8;2;2;1;2;1;0;1;3;2;1;2;1;8;2;248;296;246;0.124179707218576;1981
OTTMUST00000118802.1;linc;0;0;0;0;0;0;3;6;3;2;3;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;22;256;334;234;0.835714285714286;280
OTTMUST00000116978.1;linc;1;5;6;8;10;2;15;13;19;20;24;3;3;2;1;0;2;0;1;0;2;0;1;0;3;1;4;2;1;2;428;548;251;120;0.0674536256323777;1779
OTTMUST00000155490.1;linc;0;5;0;3;2;3;7;7;4;8;11;1;1;1;0;0;3;0;1;2;0;1;1;0;2;0;1;0;0;5;1;319;368;318;0.642424242424242;495
OTTMUST00000039486.1;linc;1;1;0;0;0;0;3;4;1;3;5;2;1;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;2;24;168;344;144;0.339622641509434;424
OTTMUST00000087900.1;linc;0;1;0;0;0;1;3;10;4;7;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;134;386;344;252;0.633165829145729;398
OTTMUST00000061794.1;linc;1;4;0;3;1;4;9;7;10;7;12;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;15;96;281;81;0.119293078055965;679
OTTMUST00000153127.1;linc;1;27;14;26;18;13;43;46;52;50;48;6;12;4;2;2;12;1;3;4;2;3;6;2;6;5;4;1;4;7;14;74;260;60;0.0148184736972092;4049
OTTMUST00000150355.1;linc;2;3;1;1;3;2;6;3;8;17;8;2;0;1;1;0;2;0;0;1;0;1;0;1;3;3;0;1;1;0;13;85;272;72;0.0887792848335388;811
OTTMUST00000124584.1;linc;0;12;4;9;2;12;26;24;23;21;22;1;6;0;0;0;5;0;0;0;0;0;1;0;2;0;3;0;1;7;79;211;278;132;0.0881174899866489;1498
OTTMUST00000124205.1;linc;0;1;0;5;0;4;6;12;7;9;9;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;300;456;251.5;156;0.250401284109149;623
OTTMUST00000018098.1;linc;3;3;6;6;7;4;3;5;8;8;8;1;1;2;3;1;2;0;3;2;2;3;4;0;0;2;1;5;3;1;56;146;261;90;0.128205128205128;702
OTTMUST00000154962.1;linc;1;3;2;3;4;1;11;7;10;9;8;0;4;1;2;0;1;1;0;3;1;1;0;1;1;1;1;1;0;1;364;832;286.5;468;0.511475409836066;915
OTTMUST00000113036.1;linc;0;4;4;3;5;2;8;5;9;10;9;0;0;3;0;1;1;0;2;4;0;0;1;1;0;0;2;1;1;0;236;398;250;162;0.204287515762926;793
OTTMUST00000121079.1;linc;0;12;5;7;3;13;26;24;24;22;22;1;5;1;0;0;5;0;0;0;0;0;2;0;1;0;3;0;1;7;79;211;278;132;0.088;1500
OTTMUST00000080690.1;linc;0;2;3;1;2;4;4;2;6;12;11;0;1;2;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;1;345;483;309;138;0.237521514629948;581
OTTMUST00000154732.1;linc;2;20;5;20;10;18;43;52;52;69;70;5;9;5;3;5;18;2;5;3;2;1;2;3;9;0;3;2;4;10;4;109;205;105;0.025855700566363;4061
OTTMUST00000112999.1;linc;20;6;33;3;22;6;7;16;32;36;24;9;6;11;8;6;6;5;9;14;9;2;2;17;3;11;6;6;9;5;314;473;299;159;0.0867903930131004;1832
OTTMUST00000130056.1;linc;0;3;3;7;3;6;8;9;9;8;13;0;2;0;2;1;2;1;1;1;1;0;1;1;4;2;0;1;1;3;22;121;299;99;0.150914634146341;656
OTTMUST00000135525.1;linc;0;2;1;2;0;2;5;4;7;6;7;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;89;134;245;45;0.131578947368421;342
OTTMUST00000153635.1;linc;0;2;7;6;6;4;7;8;15;13;18;1;1;4;0;0;4;1;1;1;1;2;1;1;2;0;3;1;0;1;24;108;284;84;0.0851926977687627;986
OTTMUST00000138279.1;linc;1;15;2;2;2;12;7;10;18;13;7;3;2;0;1;0;2;0;0;1;1;0;1;0;0;1;2;1;1;1;256;472;335;216;0.285336856010568;757
OTTMUST00000159928.1;linc;1;5;4;3;2;5;17;11;13;23;18;1;5;0;1;0;3;1;1;2;2;2;0;0;2;1;0;3;1;1;2;128;226;126;0.101941747572816;1236
OTTMUST00000141032.1;linc;0;11;3;19;3;13;41;15;19;24;27;0;3;3;0;0;7;0;0;1;1;2;0;1;7;0;0;3;2;3;24;132;308;108;0.0604026845637584;1788
OTTMUST00000066797.1;linc;0;0;2;1;5;1;1;2;4;7;10;1;0;1;3;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;303;522;369;219;0.418738049713193;523
OTTMUST00000029554.1;linc;2;6;1;7;4;3;4;3;5;7;7;0;0;2;0;0;1;0;1;1;0;0;1;2;0;0;1;0;0;2;58;271;396;213;0.352649006622517;604
OTTMUST00000136487.1;linc;0;2;1;3;4;1;9;10;5;8;9;2;3;1;0;1;3;1;1;1;0;1;0;0;3;0;3;0;0;1;43;112;269;69;0.111650485436893;618
OTTMUST00000125171.1;linc;0;0;2;2;0;4;4;6;7;5;4;0;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;220;289;233.5;69;0.157534246575342;438
OTTMUST00000128387.1;linc;0;1;1;5;1;2;3;4;7;6;6;1;0;0;1;1;3;1;1;0;0;2;0;3;2;0;1;1;1;0;165;240;230;75;0.152749490835031;491
OTTMUST00000038389.2;linc;0;1;2;3;4;1;6;5;4;4;6;0;2;1;0;1;3;1;0;1;0;0;0;0;3;1;1;1;1;1;222;552;414;330;0.559322033898305;590
OTTMUST00000156552.1;linc;0;1;2;3;3;5;10;7;11;11;14;0;1;1;0;1;4;0;1;1;0;1;0;0;1;2;0;2;0;0;17;62;245;45;0.0687022900763359;655
OTTMUST00000139263.1;linc;1;23;12;7;15;14;37;35;54;50;58;1;7;5;2;2;10;2;2;2;0;3;1;2;6;3;1;1;1;10;13;373;560;360;0.144173007609131;2497
OTTMUST00000154126.1;linc;1;13;3;8;5;7;31;19;22;25;32;1;3;2;0;0;6;1;0;0;0;2;1;2;8;1;1;1;3;8;28;58;218;30;0.0217391304347826;1380
OTTMUST00000125339.1;linc;0;1;1;3;0;3;8;8;9;8;8;0;2;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;3;299;455;282.5;156;0.2508038585209;622
OTTMUST00000139619.1;linc;2;0;0;3;3;1;7;5;12;10;11;0;0;2;0;1;3;0;2;3;0;0;0;1;1;3;0;0;0;4;401;575;311;174;0.257016248153619;677
OTTMUST00000038377.1;linc;0;2;3;1;2;1;4;5;7;6;6;0;1;1;2;0;3;0;1;1;0;2;0;1;0;0;1;0;0;2;67;115;218.5;48;0.0704845814977974;681
OTTMUST00000120959.2;linc;0;3;1;3;3;5;9;8;13;9;12;3;3;2;1;0;2;0;1;0;1;0;2;1;1;0;1;1;4;1;70;109;226.5;39;0.0422993492407809;922
OTTMUST00000152692.1;linc;5;7;5;22;12;17;28;31;36;69;41;6;7;4;2;1;9;1;3;2;5;6;2;2;12;1;2;3;2;12;38;137;281;99;0.0260732156966026;3797
OTTMUST00000038499.1;linc;0;0;4;2;3;0;2;7;7;8;10;1;2;0;1;0;4;0;0;1;0;0;1;0;1;2;1;0;1;1;307;451;279.5;144;0.30379746835443;474
OTTMUST00000016512.1;linc;2;0;4;2;0;0;9;5;8;6;2;0;3;1;1;0;1;0;0;0;2;0;1;0;1;0;0;0;0;0;37;157;320;120;0.201342281879195;596
OTTMUST00000145170.1;linc;1;6;3;1;1;0;4;5;6;5;9;1;1;0;2;1;1;0;2;1;1;0;0;1;2;0;2;1;0;3;332;509;338.5;177;0.336501901140684;526
OTTMUST00000119877.1;linc;0;12;4;5;3;10;29;20;25;16;19;0;4;0;0;0;6;1;0;0;0;0;1;0;1;0;0;0;1;7;79;211;278;132;0.0880587058038692;1499
OTTMUST00000153778.1;linc;0;2;4;2;4;1;3;5;7;9;9;1;1;3;0;0;3;0;0;1;1;1;1;1;1;0;2;0;0;0;140;350;310;210;0.342019543973941;614
OTTMUST00000130092.1;linc;0;1;1;2;2;3;7;5;12;6;13;0;0;1;0;1;3;0;1;0;1;0;0;0;0;0;0;0;1;2;138;183;192.5;45;0.0653120464441219;689
OTTMUST00000122515.1;linc;1;4;1;3;1;3;5;4;7;8;8;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;352;514;265;162;0.292947558770344;553
OTTMUST00000032476.1;linc;0;3;3;1;3;2;3;4;7;4;5;1;1;1;1;0;0;0;1;0;1;0;0;2;0;1;1;1;1;0;275;389;264;114;0.29156010230179;391
OTTMUST00000055473.1;linc;1;6;9;1;6;6;5;8;14;35;20;1;5;3;0;0;5;0;0;2;1;3;1;0;5;1;1;4;1;6;114;345;431;231;0.154102735156771;1499
OTTMUST00000127438.1;linc;0;0;0;5;0;3;5;9;5;5;4;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;110;125;207.5;15;0.0341685649202733;439
OTTMUST00000136715.1;linc;0;2;3;4;2;0;2;3;8;7;7;0;2;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;223;349;297.5;126;0.243243243243243;518
OTTMUST00000123000.1;linc;0;1;1;1;1;3;5;7;8;10;8;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;2;2;239;287;237;0.440520446096654;538
OTTMUST00000125561.1;linc;0;12;4;8;2;12;27;19;23;20;20;0;4;0;0;0;6;0;0;0;0;0;0;0;1;0;4;0;0;7;79;211;278;132;0.0883534136546185;1494
OTTMUST00000121376.1;linc;0;0;0;5;0;3;6;7;5;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;220;289;233.5;69;0.157534246575342;438
OTTMUST00000002741.1;linc;0;3;3;2;3;3;5;8;7;9;8;1;0;2;2;0;1;0;0;0;0;1;1;0;0;0;0;0;0;2;29;59;230;30;0.0458715596330275;654
OTTMUST00000153788.1;linc;0;3;6;4;4;1;3;7;9;9;12;1;1;3;0;0;3;0;0;1;1;1;1;1;2;0;2;1;0;0;225;435;292;210;0.272373540856031;771
OTTMUST00000159583.1;linc;0;2;3;2;0;1;3;6;4;9;8;2;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;15;39;222.5;24;0.0491803278688525;488
OTTMUST00000009027.1;linc;3;4;7;7;8;7;18;20;24;53;49;7;6;3;1;0;4;0;0;4;1;2;3;2;7;0;3;3;2;3;119;326;407;207;0.0685657502484266;3019
OTTMUST00000126351.1;linc;0;0;0;4;0;3;6;7;4;5;5;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;232;322;245.5;90;0.208333333333333;432
OTTMUST00000084726.1;linc;3;2;5;2;2;0;3;2;4;8;6;0;1;1;0;0;1;1;1;0;1;1;3;0;1;0;0;2;1;0;48;270;422;222;0.534939759036145;415
OTTMUST00000121840.1;linc;0;1;2;3;2;1;5;3;7;11;8;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;29;113;284;84;0.130232558139535;645
OTTMUST00000153931.1;linc;1;4;3;4;6;4;7;8;16;22;14;1;3;3;0;1;2;0;0;0;1;0;0;1;1;1;1;1;1;1;321;738;493;417;0.37332139659803;1117
OTTMUST00000155073.1;linc;0;8;5;5;0;5;6;6;9;10;6;0;2;1;0;0;1;2;2;1;0;1;4;1;0;1;0;1;0;0;219;375;331;156;0.241112828438949;647
OTTMUST00000140704.1;linc;1;2;0;6;1;3;3;6;7;8;7;2;2;0;0;0;1;1;1;0;0;0;2;0;1;0;1;1;2;1;77;98;221;21;0.0541237113402062;388
OTTMUST00000124747.1;linc;0;12;3;6;1;13;26;25;22;21;22;1;4;0;0;0;5;0;0;0;0;0;0;0;1;0;3;0;1;6;79;211;278;132;0.0882352941176471;1496
OTTMUST00000121004.1;linc;0;12;4;8;2;13;27;24;23;20;21;1;6;0;0;0;5;0;0;0;0;0;1;0;1;0;3;0;1;6;79;211;278;132;0.0879413724183877;1501
OTTMUST00000146187.1;linc;0;1;3;3;2;4;9;11;9;8;16;0;3;1;1;0;5;0;0;0;0;0;1;0;0;0;0;0;0;5;552;756;263;204;0.210092687950566;971
OTTMUST00000155519.1;linc;0;6;3;8;4;4;12;9;13;22;18;2;4;1;0;0;3;1;0;0;1;0;1;0;1;0;2;1;2;2;163;250;237;87;0.0746140651801029;1166
OTTMUST00000008309.1;linc;2;7;2;1;5;2;7;7;10;9;10;2;4;0;2;0;2;0;0;0;1;0;2;1;1;1;1;0;1;1;255;405;268;150;0.210084033613445;714
OTTMUST00000127475.1;linc;0;12;4;7;1;13;25;24;23;21;21;1;5;0;0;0;5;0;1;0;0;0;0;0;1;0;3;0;1;6;79;211;278;132;0.088;1500
OTTMUST00000127313.1;linc;0;1;0;5;0;3;6;11;7;9;9;0;2;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;299;455;251.5;156;0.2508038585209;622
OTTMUST00000011627.1;linc;0;0;1;27;0;2;17;18;9;12;17;0;7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;54;207;338.5;153;0.114093959731544;1341
